economy,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
PER,3640.60299869744,3835.13219279722,4091.36268615581,4407.79121686416,4778.52642172313,4801.17153740507,5167.39259325937,5453.45718713631,5740.04346272472,6021.46142765232,6103.91864749969,6231.71150338894,6392.25474941014,6457.41940254721,6593.14437459526,6626.26083494969,5831.83024758521,6547.84718181776,6667.51695632036,6568.0002779793,6711.19403272527
PHL,1978.34489133113,2037.8776605946,2110.42044781284,2209.34651083329,2264.9462907288,2256.72554835463,2373.14312064664,2416.75212064542,2533.74141964959,2654.41506933978,2776.92005909479,2909.85818010301,3076.3374186759,3247.4503878362,3410.93647976109,3575.88170922922,3198.66690008413,3350.97587587776,3577.70136573244,3744.69763802928,3925.3048697218
PLW,13599.4436174869,13992.4700518965,14186.1538388023,14590.4803753503,14045.7297946023,13338.1300928439,13206.5122645,14123.1262308557,14609.8376964301,14331.3395472642,15015.0026129107,16154.0532152373,16343.5615050344,15841.6183886679,15642.8069323229,15600.1871093094,14532.9898440558,12612.2906184953,12820.3765209089,13128.1314312511,
PNG,1821.84741071002,1875.82273480514,1915.2349405788,2000.9726186689,1934.03201558753,2003.24109727039,2140.50939027384,2102.03192060639,2139.48096660428,2162.10592595591,2391.3578028163,2484.5963398603,2557.09463030035,2584.8883636271,2518.45899317321,2572.56177967896,2438.61137922293,2378.3716816549,2467.23488790877,2515.29070398356,2564.73748186493
POL,8323.38773754587,8598.57681241557,9137.65850849801,9760.7042604352,10187.2017910883,10446.5289138524,10808.3975674238,11370.313427173,11542.2353368014,11628.2286809525,12093.1622787394,12637.5220324406,13026.1858988718,13695.6452848724,14551.0850277089,15221.3090624454,15090.2228440113,16368.6239689025,17303.64494323,17410.3830137066,18000.5034591285
PRE,1182.63790184807,1216.92124399816,1256.10622810655,1296.53645780715,1340.27787088179,1363.83802147483,1412.49898242198,1431.26652210403,1449.44384186057,1490.0962045902,1522.21824259319,1524.98608713796,1518.36553624341,1501.00472393292,1498.97139237832,1505.95575412271,1406.48382617164,1402.70865652857,1431.65390893488,1429.95200849228,1440.28390969245
PRI,30375.7895758237,29815.216422231,29519.7386759729,29347.8460041613,28976.1310520159,28565.767919549,28569.5077088001,28706.0207514856,28968.6942131352,29115.3549161996,29141.2038639816,29242.041465085,29326.5748761873,29061.5563802711,28808.8518638025,29185.0969964707,28144.7223184239,28416.6231262223,29643.7408907829,30012.9242468103,30971.2620550191
PRK,,,,,,,,,,,,,,,,,,,,,
PRT,19137.8370898949,19251.71450683,19529.3122100477,19979.5706280792,20014.4749330004,19371.1318876855,19698.6836791397,19389.6395896162,18679.7626789594,18597.7214623964,18836.8967978906,19215.7813014347,19662.82312462,20364.1962735946,20997.7745987013,21569.1874752919,19778.7139525722,20747.6990734163,22042.8680283647,22417.1615864385,22647.3791895579
PRY,4151.34584799423,4193.28086525675,4349.31197066239,4540.38235899258,4788.66318778074,4727.59685811389,5191.05014254362,5342.19015717538,5230.26244858989,5583.12274473566,5794.47644689985,5879.33792308762,6041.95879367349,6243.1336313903,6354.2392005316,6243.53620897823,6109.19608100826,6278.11006663809,6218.19790694162,6449.23028812969,6640.83816613117
PSE,2426.41565630382,2632.24627423958,2540.26763083127,2569.98434108953,2685.98601828464,2840.01594969395,2927.08101953403,3128.10811061384,3237.91619995789,3309.63120243098,3227.84934482645,3272.15432360708,3483.09903532972,3462.97986107136,3417.79440837962,3378.4346209191,2922.46801084844,3051.48607007995,3099.9609010368,2888.76306072177,2072.09019517685
PSS,3296.44443252474,3338.28075619483,3378.98652339856,3346.74967940648,3378.06429573943,3326.82305751956,3408.1961416575,3492.05482608666,3481.4413131175,3547.56315600397,3626.36793557544,3722.7745565917,3811.55677547702,3909.88377121052,3965.69591895216,3969.06712487372,3525.38600970306,3390.86854398028,3635.62681471762,3839.58128039956,3921.37323131971
PST,36405.756283014,37234.4196491304,38117.823061561,38864.7512997089,38770.2271281115,37270.4347171871,38170.9680272624,38689.210554622,38998.3256159869,39436.9871067886,40062.2985082838,40775.9479386213,41324.4948284306,42190.9858310755,42982.1948272898,43623.7992070046,41771.300719227,44164.1627392462,45364.5649508054,46034.0212973547,46567.2575677716
PYF,21919.9410589378,21661.4244664054,21545.5997136473,21648.532237682,21493.4178311249,20499.7723032831,19913.0252687915,19241.6437951625,18968.4422157904,18930.1268887012,18928.1858620128,19166.9594761931,19516.0718353276,20287.7685831663,20674.4206829029,21289.8751241139,19026.790444196,19626.2332540206,20160.4994298379,20664.9770259225,20846.6514059991
QAT,59990.23422872,60416.7101500199,64676.3189868053,61423.0131050382,61213.7206556875,60781.8017337781,72333.8027430124,81608.4080652473,80621.7554942834,76486.9151226864,71756.0265797248,68985.2433380102,67294.3517688172,64497.6242543737,64410.7171628721,63430.3717285437,57769.5836053284,65488.5460040395,64315.6355652952,65337.9507645329,62157.3751791848
ROU,6008.64048461485,6328.09022324183,6876.77841417966,7483.97375820611,8318.00342795388,7924.87058070212,7660.70667630517,8044.57194920892,8234.28553425194,8287.95844089676,8661.47397274241,8977.01748158196,9286.87678236598,10106.2269557253,10714.1701157127,11197.3162915853,10854.049431887,11546.3224998072,12076.3033811896,12340.8170509969,12459.9112061891
RUS,6856.67822265625,7323.38525390625,7949.89697265625,8640.40625,9093.7001953125,8381.8681640625,8755.1201171875,9120.8203125,9464.0107421875,9601.537109375,9493.8125,9277.7138671875,9269.3193359375,9418.9140625,9674.787109375,9882.0244140625,9632.3251953125,10231.318359375,10119.0625,10562.0263671875,11043.259765625
RWA,418.780997277457,446.029809636404,474.364599463307,497.171622130545,538.325372065592,557.397804859216,583.371416419483,614.539650123021,651.852818665834,666.408788783175,690.610394944356,733.998629882494,759.606288155109,771.069237513582,817.578437300032,874.639658935978,826.391307701022,896.271033574985,948.413686948024,1004.33216650024,1070.45003770926
SAS,887.193101602536,940.169909002488,999.335555409877,1059.31634791841,1081.2982713599,1145.46231062146,1222.51823014544,1272.07513809819,1326.51107396561,1392.20217841536,1475.2167650201,1570.54142462917,1676.35409782334,1770.26291324586,1863.72112646654,1920.39706317474,1806.99045389559,1957.51785309013,2079.70096055151,2236.80860471582,2355.24832417956
SAU,21545.894988606,21838.1915349374,21616.3355772516,21196.7926036633,21629.8405734551,20577.5453445336,21830.1424272816,23314.5576023168,23643.0358324647,23057.3494468535,23404.7306039825,23256.1549553531,22783.0328538685,23035.1199977707,24393.5188306638,24905.6697428558,22827.671935548,24922.6716948944,26706.917926066,25634.8237547841,24963.3322139095
SDN,1255.67114257813,1290.24438476563,1336.1240234375,1372.10961914063,1381.62561035156,1301.34729003906,1311.22314453125,1388.21813964844,1288.25854492188,1283.45922851563,1307.3896484375,1292.37963867188,1297.15454101563,1261.87353515625,1185.94445800781,1126.55297851563,1056.86474609375,1009.54888916016,973.225280761719,677.723205566406,578.38916015625
SEN,1098.20064546027,1119.0505307548,1118.7830430051,1123.99862153285,1138.66883930214,1142.65317233964,1153.53431121583,1139.74447892639,1154.05677992367,1147.3859217191,1180.7987108505,1218.00613555438,1257.40906915928,1312.10932776049,1355.09610863712,1379.60875249861,1361.79143748646,1414.5395109385,1433.1991875241,1458.96642332589,1511.89280670234
SGP,39856.6356222613,41798.4880834671,44159.4101820552,46178.8139470199,44601.5799302699,43331.8746638962,48752.0515441859,50713.5326393594,51679.352717333,53298.9728558286,54681.9336458253,55645.6068614606,56986.7853102911,59485.3015873921,61250.3476672302,61345.5291820062,59189.70385743,67731.2610711717,68218.805333562,66167.3596303607,67706.8336149739
SLB,1664.57315979072,1755.74082446273,1796.71439810674,1830.23321405807,1911.18969015528,1930.46287614922,2058.95691648883,2132.02844199392,2105.91423758379,2136.72116177034,2085.16067273086,2045.47721526649,2084.24845745225,2075.36705302305,2061.8996970669,2043.09139778307,1930.65510307199,1880.5519827183,1788.61727922057,1795.88798697142,1806.38367324387
SLE,829.759768928304,842.906030904902,859.824260714965,872.68836234614,882.54147817868,872.23959352481,902.769891411394,950.760763054593,1025.04366004502,1146.81973456475,1032.23789355905,964.575980888989,1002.77862282013,1010.54694071207,1015.6678297205,1046.96778078594,1010.25294614757,1045.7661615758,1077.08884538507,1113.86837500697,1137.29005673054
SLV,3081.23629665234,3163.36118376833,3302.34817354347,3359.1623024135,3420.44927357444,3337.81150878211,3398.49346060363,3514.069144355,3601.44222914588,3665.1547327058,3713.94992016222,3790.34089108162,3875.84691357954,3954.84014277572,4046.16291720583,4143.11437097867,3808.53195436409,4247.54750394978,4355.96083888359,4489.17787712717,4585.22599757795
SMR,58393.2236678918,59049.5774485922,60604.3508911242,62776.9461598748,61572.7435735639,52873.2681862909,49672.6977770842,46450.0251706982,42082.5554467713,42293.4870685544,42492.8509160139,43146.8240435428,43886.2146896896,43057.7784775102,42818.6962696679,43525.4225717352,40506.8521137898,46834.1395065822,51277.3460993917,51323.7972635865,
SOM,266.257271856641,275.457040798093,284.470789865234,294.210404466634,304.741448811117,317.03818481457,329.970504936941,349.577449077722,369.617204753385,397.108796344858,417.516796906395,445.583080073396,458.921476824605,506.501098879459,498.981065013872,494.444039712339,462.867053737236,461.627830725978,460.046226685196,464.721069525567,467.269910194415
SRB,4527.43498659451,4809.1384076488,5016.41289322251,5431.27887426624,5735.94772695749,5578.0119741931,5690.70327182682,5737.00120175811,5739.3075023532,5793.33614525565,5716.54047153506,5820.3215576888,6024.95754653784,6200.26118592152,6524.08029755191,6870.75810896296,6850.96742168834,7465.67601077148,7862.95387364846,8208.4786891507,8580.26105823259
SSA,1441.30774878104,1485.37551435245,1531.52480384502,1580.27755740837,1615.34587802112,1618.80132357247,1667.51820351409,1691.66660971882,1698.5158646606,1734.35144843299,1764.52518975731,1763.27463036367,1732.90964850105,1725.248614336,1724.10846517385,1719.05269893256,1613.92902099825,1629.64361201344,1653.21688946605,1653.54090063039,1668.197792687
SSD,,,,,2289.18415375563,2293.80166888543,2295.07026096006,2073.23981819145,1069.19619080938,1165.16202707495,1197.09491969479,1080.14718624765,,,,,,,,,
SSF,1324.51853793772,1366.27424482585,1409.85883394612,1456.1661697907,1490.09370157274,1495.15888390986,1542.53215408965,1567.63762624075,1576.31411158834,1612.24237571721,1643.26781016129,1646.44941139316,1623.17708645872,1620.53648783766,1622.24137160361,1621.5953888781,1529.24894566347,1545.45220046021,1568.7119148255,1572.0784357913,1589.32982537075
SST,9105.86748386889,9451.28413237528,9969.96579894485,10327.7328570127,10342.7108313065,9794.86691738104,9921.82379714539,10072.3942172806,10183.7115546246,10192.7078437938,10324.6794019847,10446.850341907,10523.7082779478,10750.0323524971,10981.9220128952,11201.6035626777,10330.2244204664,10966.3507528896,11659.648300767,12136.5395036554,12776.0630940034
STP,1047.05796134884,1089.14778798762,1157.0861446542,1170.51612474435,1214.14114724792,1225.60541902997,1216.3502521663,1214.96130276731,1225.6945255615,1263.70423995281,1301.32146445028,1298.10946596396,1342.533807689,1375.59403284199,1413.84348618541,1420.66008316091,1430.84119299096,1428.28676097975,1403.23356704678,1380.60169416257,1368.14347554019
SUR,7021.98919924338,7261.8171350196,7599.35696921481,7897.25648915828,8129.11464659446,8276.69079768793,8603.90786745855,9003.28597674886,9140.92898611536,9303.46008775809,9224.24378410547,8813.61705392067,8293.31553031406,8338.69235401862,8666.64870697797,8677.30522021731,7213.10766669943,6973.89941868115,7081.33357325783,7186.47308739957,7246.2576795921
SVK,10718.2101858841,11412.1593630008,12430.2015488557,13770.9602691527,14497.1114407172,13680.7537106597,14596.1477776887,14950.8735178599,15159.6570420004,15249.8824513785,15647.6491763517,16442.0760860018,16740.7413996428,17195.2888721963,17869.0149173679,18250.9802475637,17763.8563847352,18808.4540496595,18964.8298400624,19383.3732009401,19776.1758069498
SVN,18425.2601213581,19102.2776603905,20166.5323431214,21485.780992381,22175.2369557321,20307.6188322273,20444.1201295876,20535.4155754108,19894.8697964548,19704.2186005128,20228.7081986391,20697.2748530619,21309.7122138949,22397.7634988337,23293.966665323,23943.1800949889,22811.8050540778,24665.4410464026,25275.715967757,25773.9015835069,26134.627203987
SWE,45114.6701230708,46189.6828420555,48078.3520110084,49262.152916545,48428.6587081751,45974.3911151254,48205.5492512742,49356.5905257047,48789.7906883637,48928.4994141291,49557.6183647959,51188.1652120493,51626.3235312369,51894.3748177808,52203.0872589761,53024.4099494317,51624.5811789573,53997.1337068799,54304.1877501033,53937.7967122429,54209.9474264877
SWZ,2522.14342097167,2658.75180508187,2823.48728215402,2928.46845823015,2950.67334362132,2973.83456912379,3069.52175725884,3108.70225253092,3218.50138205493,3332.11983927912,3381.79292071291,3419.82276559528,3500.17688847942,3596.23605400492,3565.54285067501,3759.67106964666,3609.3669136859,3719.03838239806,3695.64957179548,3790.16576788091,3864.20550510839
SXM,,,,,,37548.9474627441,38403.0705201664,39615.1371367338,39298.9873567827,38889.7715088035,38623.1999405819,37839.6283815163,37428.7027557069,33945.4185182499,31047.7241050626,33877.976645467,28920.3773007159,29834.6350068383,33523.6038330075,34300.9634216479,34840.1808966872
SYC,10412.0868936027,11297.3118190493,12105.4475265558,13112.8210098816,12473.2921769121,12116.3783687977,12313.5566919249,13843.7116081878,14135.0010570653,14050.3135581314,14395.6158118771,15333.1051727105,16962.6753972731,17921.5731976918,18628.1862276696,19481.6461053742,17048.361729788,17005.0422063679,15869.6738782504,16242.4365925219,16586.4074964781
SYR,1363.61946683869,1411.63184941498,1420.72293121298,1411.6899137524,1423.59559425951,1484.40523742854,1526.36894402751,1542.71957174916,1142.29080150598,884.329813332104,847.659877206276,847.731631942565,802.969498335502,795.883216970859,792.413811698757,771.518695271305,740.811397013438,734.334236323426,712.272278200037,,
TCA,,,,37466.1822614725,38854.1075698814,29988.5997375172,29111.8729223189,29363.9475927366,27441.3335987017,26477.5410719582,27636.8210228067,29457.0140691162,30183.0002949881,50586.1032335151,51863.1830309332,52419.8862128617,33739.4253991739,42907.7492465912,48307.3079245499,54523.0330927151,57179.29601876
TCD,845.518131173419,952.871910097036,914.210664598894,920.352815674967,916.087274632505,871.485311273077,956.953018715651,965.286963557057,1016.42152061894,1008.61711429294,993.321157708395,993.990730610869,923.56587204799,879.075895466718,898.834794007399,917.203710065059,884.980541933197,857.527630579087,862.60212817252,856.832488745342,849.707321000625
TEA,2868.75214281979,3131.70612955601,3450.72859160877,3849.69406453497,4149.94050469473,4448.74654682988,4852.74429762631,5228.04137782468,5575.0423073001,5931.59468379823,6296.46330191384,6664.48834577557,7045.21470188624,7457.89049178297,7894.2971157874,8312.92246043013,8386.63950211,9005.72161441987,9303.52211202573,9774.45468650513,10242.3676287334
TEC,5473.20161109334,5833.95966556779,6287.52395891241,6767.52508494844,7054.20102951113,6698.64285633554,6986.9535552226,7364.90946811375,7583.64863478186,7799.56084853446,7935.99050423519,8009.61874995558,8118.42014141453,8434.48840087775,8718.49343377415,8925.46203415138,8778.05956344465,9439.04843335798,9668.43621903069,10089.5680721267,10447.7265615175
TGO,678.28759996017,630.248678309054,629.079905835563,603.83784338967,610.405413708475,625.711511370434,644.5632812645,663.96334052788,687.495464571464,709.09186114976,730.291049611232,751.051987587248,763.276185353302,774.274897347436,791.592405216309,810.512262603518,808.300697079208,829.786700130989,861.508010803054,893.753030300995,931.029965529857
THA,4232.77157261934,4372.25730206261,4551.5250018314,4760.66708464831,4805.76393990836,4737.45679763314,5059.35747831657,5070.23740191942,5403.87846036273,5516.61164164135,5541.46599361845,5688.85335397884,5857.78052935926,6076.74307700082,6314.19948412043,6434.53770518034,6035.18627737077,6121.52696529713,6278.7855138276,6408.41432577294,6574.46109387985
TJK,590.957111385699,618.333702588577,649.163328755334,686.48090192413,726.185491338269,739.212878526331,770.604105393791,809.368229154093,849.519080831738,889.882383099979,925.970961482804,956.916310930656,997.352614556708,1042.26391757642,1094.8002018221,1148.34676712493,1171.90127480359,1254.06999592306,1325.75545290849,1407.1075436221,1496.33813395037
TKM,2364.26725156856,2622.61796328876,2856.77457038028,3114.06330033038,3504.34843278483,3645.43522420841,3900.14237925855,4379.74943394339,4761.0792759807,5131.16736462999,5533.03528846527,5759.497903834,5977.83828113854,6222.55590558882,6460.94356849428,6718.16608056274,6965.11226889286,7248.70763225719,7551.03650143157,7880.44528570939,8231.49544263659
TLA,6799.16603256747,6997.41671457478,7284.10053840676,7589.79512008476,7789.84445398257,7519.31125343201,7913.95492804608,8184.33972606365,8315.26653499428,8457.50619153367,8473.88677256195,8404.37747196218,8260.3745502491,8315.64171218597,8349.28798690798,8303.9522722113,7684.38521376063,8192.97514505256,8477.18379868743,8612.78979317984,8746.2934214582
TLS,955.470489028291,964.026656178075,897.573801807644,961.848415522858,1042.86833768293,1120.09693594876,1195.38066079604,1237.48380284894,1269.41625561248,1281.92864043187,1312.96494988639,1319.59295003154,1333.65856117568,1267.08661597675,1237.2006590123,1507.24743550088,1947.83992943521,2015.82035757039,1579.71085276403,1279.21122757564,1149.21888298011
TMN,2498.0483965743,2561.89007487955,2640.5399369682,2734.2054667671,2767.73209152447,2782.93412660241,2854.82931988365,2783.21080824354,2824.63821117317,2801.57595101198,2816.94028870906,2799.45441811583,2906.72067314977,2956.16092955273,2965.86693458956,2954.09492790131,2828.39465134815,2900.57960405182,2975.47966425011,3009.34133947192,3029.88305321206
TON,3928.06014016386,3880.07037654517,3775.24832512712,3665.89534379299,3833.60152751942,3630.76081551536,3653.97801722796,3892.76791192676,3932.59350453286,3962.16964095596,4058.815614369,4123.90323993332,4419.81472868939,4568.62468668733,4583.5594849415,4566.07497816235,4647.0076512901,4612.90046969933,4533.96790206106,4680.29974543195,
TSA,887.193101602536,940.169909002488,999.335555409877,1059.31634791841,1081.2982713599,1145.46231062146,1222.51823014544,1272.07513809819,1326.51107396561,1392.20217841536,1475.2167650201,1570.54142462917,1676.35409782334,1770.26291324586,1863.72112646654,1920.39706317474,1806.99045389559,1957.51785309013,2079.70096055151,2236.80860471582,2355.24832417956
TSS,1324.51853793772,1366.27424482585,1409.85883394612,1456.1661697907,1490.09370157274,1495.15888390986,1542.53215408965,1567.63762624075,1576.31411158834,1612.24237571721,1643.26781016129,1646.44941139316,1623.17708645872,1620.53648783766,1622.24137160361,1621.5953888781,1529.24894566347,1545.45220046021,1568.7119148255,1572.0784357913,1589.32982537075
TTO,13657.2534995604,15075.4179709902,17021.2241679562,17758.6995224652,18285.2735441992,17461.9640940055,17938.0949459463,17746.509252615,18835.6674122954,19392.1974593783,20032.5402001718,19887.2327716498,18331.034459758,17402.6155328454,17205.615135339,17225.361633712,15679.9611486825,15558.0940536829,15712.230497272,15922.7668349788,16312.4849555716
TUN,3218.72320748457,3301.93817216029,3444.5513526091,3642.11977444786,3760.11828478704,3835.25011939301,3906.90625867605,3784.7412903401,3900.04620132702,3947.58763533174,4021.59954703591,4014.94773686432,4015.28893802703,4062.80606534519,4127.97005697994,4153.27978615515,3749.26841452928,3902.53322990199,3986.54558325666,3967.33387634534,4006.20588267443
TUR,7061.62219794984,7623.14640948457,8078.5153787571,8477.53328393352,8447.93976396947,7925.30110421185,8472.57809050119,9265.85910238578,9588.32066531438,10269.4489140773,10597.9801881716,11064.6494504662,11279.6169531569,12005.6459824832,12255.0082146169,12238.2950220128,12338.643833135,13670.938029516,14273.5747654873,14932.8851363122,15395.0278894893
TUV,3042.6128529965,2864.90524160208,2900.92710155819,3069.67368184077,3230.22109521715,2987.80397939993,2879.29645720352,3028.2511217061,2922.07629963849,3030.55285189857,3035.24325598472,3357.83417700071,3558.61212970652,3666.20189700038,3757.85997284742,4345.99606453315,4233.0183205634,4396.04894488478,4515.29701517492,4773.34085526672,
TZA,650.516540527344,680.051208496094,704.502746582031,731.52001953125,752.540466308594,772.929565429688,801.29931640625,838.999267578125,851.910705566406,882.8115234375,913.811218261719,939.127319335938,970.156127929688,1001.55895996094,1024.01525878906,1051.7666015625,1041.25964355469,1054.31726074219,1070.58532714844,1092.86413574219,1120.77416992188
UGA,585.339489080616,604.404813057618,650.270540867444,684.542241787248,722.565167003452,749.342865535423,768.624091660131,816.516366587228,823.580468285493,828.988669729986,845.978664791099,862.934610355811,874.648370639216,871.093880017151,895.07512785438,920.939101515671,917.0350317644,919.401675217265,933.094056370423,955.745797275462,986.090145363924
UKR,2042.44494628906,2122.6015625,2298.13232421875,2498.35205078125,2567.69409179688,2188.17016601563,2285.93383789063,2418.12084960938,2426.92944335938,2432.41625976563,2308.6435546875,2094.47387695313,2156.0830078125,2217.7529296875,2308.6669921875,2398.07836914063,2324.107421875,2426.6123046875,1874.66296386719,2164.26123046875,2219.04248046875
UMC,4069.5833421864,4340.46159471507,4676.07510610399,5078.7612280631,5356.37188864324,5500.85154302411,5923.1985183612,6280.70261021177,6583.74590160709,6893.44299401399,7174.24712646659,7435.76486473308,7713.6658752299,8062.58107378635,8396.09643945285,8690.67729327633,8611.33439075379,9237.86507507475,9532.80274711637,9948.674954332,10332.0594464473
URY,10366.9067382871,11131.3984890038,11574.470540231,12310.482735502,13165.83628166,13691.71420689,14722.3780081191,15443.9961926395,15949.3176985435,16639.4054750651,17122.0364563225,17125.9016800298,17357.2349992841,17611.6036701032,17608.9441195037,17758.4384372986,16443.3635000843,17416.0052208869,18228.3558443761,18378.9833563662,18958.6033293537
USA,51098.5573007417,52393.4513113092,53335.5896950225,53889.3964951775,53442.7136899777,51611.3217087719,52555.7695134023,52956.6630340962,53738.1476714593,54462.6252412407,55394.4510435329,56572.9188996063,57151.4708448372,58151.7021391854,59526.665698712,60750.9898621637,59194.6665172031,62680.2503585805,63886.1317069841,65186.5977244157,66356.1706750101
UZB,1466.6134889113,1549.04577531643,1643.14645619601,1773.75803693248,1904.45855506712,2025.04298646098,2144.6400056546,2271.00936223002,2395.84036755728,2530.68447898703,2659.99075095273,2803.19018021751,2918.67725852903,2995.76761437743,3108.1618786112,3259.36964632494,3249.05191094018,3442.7248445034,3576.71552716054,3725.67414578619,3890.41593075015
VCT,6071.94945269221,6244.35953746008,6707.27875985734,6960.17151500732,7019.9950843874,6955.82358345268,6678.04200697308,6674.58198966102,6790.68325958275,6996.57386151332,7116.22071347207,7353.73556054184,7702.8942635647,7872.92690537077,8179.99598957084,8294.67434486665,7989.74651933597,8211.33588012942,8532.7381341339,9051.35208011007,9485.18771201686
VEN,3580.85417271298,3884.70081071301,4199.39766916963,4496.84905010777,4665.9531880382,4455.4532320933,4332.02681796507,4455.41063337951,4647.37303726595,4653.3645655649,4421.60786723331,4103.1384987005,3382.73477932247,2871.31531165261,2365.59281270712,1762.73734800083,1255.37263090506,1276.62381449407,1379.97778822986,1430.74575249312,1501.02277449885
VGB,,,,,,,,,,,,,,,,,,,,,
VIR,44466.2872190216,46021.5905731819,47671.567182812,49598.1259079427,50174.7528938473,46862.8076001874,47162.7375570431,43320.176769501,36938.1682086351,34663.6460602129,34098.7109972738,34007.3529411765,34614.7482633247,34435.4944455756,35174.1019944986,36309.7438446842,35850.7433148653,37313.0484931531,36983.431060272,,
VNM,1510.94449049599,1609.96268313651,1699.67620343393,1788.9485028957,1856.00519883979,1927.13427057454,2027.58184375924,2132.90453762087,2224.11404253256,2320.08431444934,2439.28655744423,2577.56885340113,2715.57887431272,2868.13680013379,3048.28327602145,3241.07648966529,3303.16949807493,3358.21734764714,3617.66311465012,3775.46375555802,4017.74604111554
VUT,2555.73432279339,2626.85057870874,2780.97475852227,2791.7418410919,2875.08524058992,2888.13715784739,2856.77377649901,2883.22689591881,2849.05448321427,2799.28262661802,2807.83422956759,2854.89412272653,2889.01404801498,2946.96186165079,2960.65376683153,2986.2036911437,2771.87098808052,2666.30269843855,2740.27545530661,2733.35978526081,2697.09183254533
WLD,8388.59733771259,8618.44740525166,8890.47332913352,9166.56507078682,9240.5056265252,9005.17592406812,9298.74987325049,9492.82945551876,9630.06477941677,9786.8793911809,9972.4823409961,10161.9445773234,10324.8400705021,10561.100105291,10789.6668089725,10963.6816310515,10541.8118545305,11124.7495292116,11403.9410808157,11631.7164772209,11851.505171614
WSM,3535.73813824914,3755.78242822467,3820.92239453139,3818.25503804332,3925.8743329936,3875.94291686166,4081.15535978003,4201.45663738908,4007.91092846814,3976.39289268132,3967.23730470679,4084.36083819933,4373.23792440391,4393.37316255965,4321.00518344962,4466.08075482035,4283.06392492734,4032.13733959294,4095.15868286688,4688.4631403154,4880.54418032056
XKX,,,,,2543.59926351696,2680.86121521141,2822.63359634011,2995.64952029477,3021.35142613995,3163.47189486431,3279.02499043758,3520.62850699375,3739.17562318261,3890.17807271082,4009.12140760339,4219.06693858503,3990.94613053859,4429.87597525975,4666.3913779077,5102.74914613981,5631.68223392136
YEM,2185.78999159086,2237.63762643152,2234.74266863312,2235.75075901067,2244.04491655237,2257.46902086832,2356.19960422096,1994.83663337222,1981.45800046603,2014.7289059487,1950.1625450589,1362.1738120601,1197.95865971172,1103.45634849842,1079.32938366255,,,,,,
ZAF,5187.35683424034,5406.07581377638,5650.9883176549,5891.42069421698,6009.71963138635,5847.05811084505,5953.94506512821,6067.12482726885,6121.55783860713,6170.87670863373,6155.00589462516,6112.27382485974,6095.295060428,6125.6920507497,6117.2701406047,6032.82972598668,5569.58483319272,5750.90937479584,5786.86505344736,5756.55049453121,5715.47531469148
ZMB,895.475258534826,929.079255855905,968.563565019492,1013.08567432637,1053.58612301068,1110.71918102486,1183.41712409199,1208.46424569634,1258.78938578996,1280.77012176778,1299.01241762504,1295.87788680068,1303.57513869133,1308.76829240086,1321.25045711573,1301.18132976178,1228.73500113195,1269.10821808895,1298.8480495593,1330.85998216751,1343.38966380353
ZWE,1165.54447081543,1088.63148420699,1038.22375658033,987.200362596937,803.044944654991,896.915532877845,1056.20884563889,1184.93421020563,1360.15230034275,1367.81831689463,1381.25404125871,1387.12632595026,1378.34256192374,1422.91948946927,1472.14603844842,1357.53087818754,1230.81933361016,1312.20001358807,1369.19761495571,1418.47184628799,1417.71894115853
