Country,Year,Agri_GDP,Elec_Access,FDI_GDP,GDPC_2015,Indus_GDP,Internet_Usage,Serv_GDP
DOM,2018,4.57147323875274,98.9,3.22902365102652,7818.70593240469,26.9196437003489,74.822,61.067519765139
DOM,2019,4.32511956961036,99.0,3.17366550445317,8117.04639185786,27.3564369481505,79.7155,60.9652850214225
DOM,2020,4.52252840237889,100.0,3.13265976088131,7395.8734262396,28.8243175766758,81.6173,60.0654313134599
DOM,2021,4.21567590284055,98.1,3.53154938314388,8344.90510312395,30.8689593199686,85.243,57.806877007564
DOM,2022,4.15371984188711,98.1,3.56897098132173,8698.13592094395,30.8255427451738,81.5127,58.3198656685618
DOM,2023,4.29425303998525,99.6,3.94375586800192,8809.96335385949,29.3086832346831,84.6161,59.5911487632596
DZA,2004,7.72217403415641,98.6,0.962586875552012,4066.28204806495,44.9814633218361,4.63448,41.318485873096
DZA,2005,6.5592713699842,98.6,1.07990333031143,4223.60252133943,48.5068360058496,5.84394,39.5234001714181
DZA,2006,6.36600271426263,98.7,1.49572335207526,4279.61547120827,50.8913842012469,7.37598,38.3695971271538
DZA,2007,6.32601878401142,98.7,1.1838181536619,4339.25055772831,50.3717168823853,9.45119,39.7143271260495
DZA,2008,5.54975092049628,99.3,1.46277344571787,4367.56538017541,51.6161712058703,10.18,39.5735544641773
DZA,2009,8.01121741497815,98.8,1.82742164668261,4336.10054052949,42.0128802106709,11.23,46.1374615012615
DZA,2010,7.53171561491377,98.9,1.29390467487817,4456.6102741643,45.2431946364671,12.5,43.6024032576579
DZA,2011,7.08352512171367,99.0,1.17767329101171,4501.3543013352,44.9869856015855,14.9,44.6513051761826
DZA,2012,8.02697167412095,98.8,0.660551953898791,4518.43978956464,43.1950549091774,18.2,44.9114940485958
DZA,2013,9.12007464194984,99.2,0.736559065111634,4543.23444006767,39.7438543670176,22.5,46.7933663667477
DZA,2014,9.40707440856373,99.3,0.628688968391006,4634.10149179952,38.5614138325673,29.5,47.9036022305248
DZA,2015,10.5327896965018,99.4,-0.286832290676438,4685.05902729002,32.7565009315894,38.2,52.1103711658838
DZA,2016,11.0683130545794,99.4,0.906300705997455,4768.73140081027,32.205164049828,42.9455,52.3939905220294
DZA,2017,11.0318809304784,99.5,0.647902696344894,4742.90075532529,33.4766949498416,47.6911,51.2221393515536
DZA,2018,11.2438301354995,99.6,0.753576088552125,4717.0035885361,35.3432586054084,49.0385,49.4261444653673
DZA,2019,11.4791798857164,99.5,0.713947308015691,4672.66408678635,33.5743211841578,55.7907,50.4800694011749
DZA,2020,12.8341693887186,99.7,0.693816014772836,4363.68533767783,30.0235803787213,63.4727,52.8041887035021
DZA,2021,11.2354345605089,99.8,0.466728479682941,4456.74687637774,36.3214812457704,72.2124,48.4879581553143
DZA,2022,10.6470638553472,100.0,0.107187812155079,4544.46688060372,43.0521306240802,74.8319,42.7463000437695
DZA,2023,13.3692450434856,100.0,0.489819143410423,4660.40545687895,37.5476547378243,76.9081,45.5476795606292
ECU,2004,7.96891951563388,94.8,2.37801066697343,4430.23717984188,29.6637383769892,4.83444,55.5666641577838
ECU,2005,7.72632554619423,95.8,1.22499487397379,4589.32849203452,32.1244730702211,5.99426,54.4341944825683
ECU,2006,7.71967865189029,96.3,0.594056305145447,4706.98056823816,34.7933483797009,7.2,52.4424149459359
ECU,2007,7.64839421670263,96.8,0.388921736574003,4715.30359842555,35.4352292862054,10.8,51.9074780749157
ECU,2008,7.3493757008365,97.2,1.7294958127597,4939.90215021789,38.9201614839835,18.8,50.1895274209096
ECU,2009,8.61225542007853,96.5,0.513570185696715,4909.33681705683,31.0916213331503,24.6,54.7057842337508
ECU,2010,8.33021025899583,97.5,0.243419054034351,5022.20374387205,33.9061751825852,29.03,53.5584229032423
ECU,2011,7.90853917487421,96.9,0.817966548837347,5359.45724615639,37.4057005178901,31.3668,51.5008663236349
ECU,2012,6.99944108995073,97.2,0.646739602691481,5579.85624282158,37.0917503800762,35.1351,51.742214810209
ECU,2013,6.96320880489033,98.0,0.752903273859877,5893.32172683036,36.8322936524171,40.2791,52.0189015811005
ECU,2014,7.40439967003185,99.0,0.751953401658059,6055.04172761485,35.7119955282529,45.5904,52.8341973543552
ECU,2015,8.02049629728797,98.8,1.36067004574537,5976.1596805651,28.0900423392523,48.9404,57.6066295867738
ECU,2016,8.07212585894998,98.7,0.78469808886928,5849.13587933672,27.5339637947157,54.0629,58.567451344755
ECU,2017,7.90222040951574,99.2,0.605279629548276,6104.27253521751,28.4680086969835,55.8,58.0552249529581
ECU,2018,7.64505994805811,98.7,1.29342873266166,6063.0956178776,28.0147488586162,57.5,58.7476436434848
ECU,2019,7.78676459859086,99.1,0.915058228783613,5971.38938386723,26.6504631266844,59.2,59.4371120144712
ECU,2020,8.38574905899645,98.9,1.16754746598289,5355.68934196443,23.9811344799811,70.7,61.3211703446141
ECU,2021,8.07999983280318,100.0,0.607511454080008,5815.09477390949,27.3494898826986,69.1148,58.4590001216096
ECU,2022,7.39303992355462,100.0,0.759467924339618,6107.49495006543,29.5835905417542,69.7181,58.2031787469141
ECU,2023,7.99547363333803,98.7,0.39702767894988,6174.81822806637,27.5754259552504,72.6943,58.6215899574019
EGY,2004,14.2699361219864,97.8,1.59083618380383,2574.42341789124,34.6679167525242,11.92,45.0910776839069
EGY,2005,13.9816898792943,99.4,5.99551598885794,2635.70305227819,34.1486722376973,12.75,45.9292479108635
EGY,2006,13.2372025254978,99.0,9.34856726566294,2761.62410769792,36.1547353084021,13.66,44.6899951432734
EGY,2007,13.4201262083781,98.4,8.87633606337272,2902.06559804963,35.0653866809882,16.03,46.8939983888292
EGY,2008,12.6302400893356,99.8,5.8314126186488,3052.21297844721,36.2125516471245,18.01,46.6682970407594
EGY,2009,12.9979466513145,98.9,3.54835118019574,3135.09661303014,35.8164459796584,20.0,46.5660621761658
EGY,2010,13.3407591579645,99.4,2.91601657550141,3233.84521246786,35.7845184816841,21.6,46.2327200397812
EGY,2011,13.8691050980964,99.4,-0.204542848807527,3222.37650111856,35.9517175990081,25.6,45.7160236306615
EGY,2012,11.2727652713919,99.7,1.00234071774049,3220.99194203067,39.2513148623634,26.4,51.771621185884
EGY,2013,11.2743496022361,99.9,1.45343420769727,3216.3783902629,39.8869544184046,29.4,52.3007390883681
EGY,2014,11.3377089201878,99.8,1.50925042253521,3235.66246235257,39.890323943662,33.8946,52.320985915493
EGY,2015,11.3940627685257,99.3,2.10258128401326,3306.98159414141,36.6302017267482,37.8194,53.1705429845738
EGY,2016,11.769316084742,100.0,2.43856278142762,3381.22246306207,32.4559533476046,41.2481,54.4832841219458
EGY,2017,10.9863806449848,100.0,2.98301550917695,3452.90961245539,34.3958677753768,44.9502,53.1699504909872
EGY,2018,10.8302490249025,100.0,3.10040077579187,3568.63966286161,35.3298750589345,46.9243,51.6422459388796
EGY,2019,10.6971354538956,100.0,2.82732944960686,3701.2446345188,35.8254244102931,57.2829,50.7617519656898
EGY,2020,11.1668239443487,100.0,1.52462948997172,3770.86947867421,32.3694442999707,71.9142,52.0271088645451
EGY,2021,11.4369326589725,100.0,1.20617861055665,3837.31992324447,31.1876357851451,72.056,52.4773050081794
EGY,2022,10.9457535224737,100.0,2.39118080969079,4029.78295457978,32.7114314313038,72.1981,51.4288499840612
EGY,2023,10.6003111645036,100.0,2.48546398363597,4111.3118478995,32.7344752545444,72.6899,51.6487720818481
ERI,2004,10.642274296598,33.4,2.17335313535463,808.591420184592,19.6127388525368,8.475177866000003,52.79233919559543
ERI,2005,22.6000002108942,34.5,0.130327551691687,809.794793468889,20.4623875049573,4.123208025999999,50.0642784754329
ERI,2006,24.59999989582,35.6,1.26949256396085,789.402432018085,18.1529072515031,6.192803090000001,49.03446013417636
ERI,2007,24.2659805873687,36.7,0.546785999949131,789.072701743247,19.1952082293037,0.41,47.84133355826602
ERI,2008,16.7763073752775,37.8,2.82570036794966,693.398874212494,25.9146824489119,0.47,42.609035204357944
ERI,2009,14.1242274354984,38.9,4.9011804838025,702.430936480778,21.8193391437224,0.54,49.17844109069992
ERI,2010,17.387015986825308,40.1,5.72501513985957,703.877374381654,30.838740255165828,0.61,43.74367132898704
ERI,2011,17.96501465533011,41.2,1.8886183675912,751.374899794668,29.902730366596742,0.7,44.618865252022424
ERI,2012,17.61682105317741,42.3,4.032896309814568,755.2397520120259,30.348314389974597,0.8,43.91071529945901
ERI,2013,17.250400698286384,43.5,4.683211613808332,700.8620118069125,30.544234892276357,0.9,44.07114529206566
ERI,2014,15.955317660313952,44.6,4.666037945626308,849.3817666561938,31.536458920737367,0.99,44.31069440355271
ERI,2015,15.654594845408559,45.8,2.3089359101343074,1089.1512867049091,26.20853330981973,1.08373,47.85572844905987
ERI,2016,15.568298253134294,46.9,2.6816769684064807,1113.4323294787068,27.324918126777398,1.17712,49.194731074235285
ERI,2017,16.48863421611962,48.0,1.9058283981570068,1201.5950617966894,29.350780520803365,2.5,46.78350494022671
ERI,2018,17.259908732083733,49.1,1.609696551715487,1279.671149938149,25.665200507987056,5.3,51.30670527412871
ERI,2019,19.137709654383738,50.3,1.000243381624467,1357.3184015008164,25.13590724417202,11.2,51.83833663901925
ERI,2020,17.668999176583313,51.4,1.8974529279100818,1430.910071392626,25.67948617595961,14.3494,50.69525887912151
ERI,2021,17.692990808277198,52.5,2.013809286744172,1445.157614351005,25.31135348120999,18.3844,50.52030053121402
ERI,2022,17.68173298940056,53.4,2.13887121740494,1454.3649988196214,25.262000833010298,18.7092,50.56648716673957
ERI,2023,12.847191771508232,54.4,5.3311211859724255,1948.9975324473075,25.279376126127758,20.0104,57.031554386698964
ESP,2004,3.11780935959045,100.0,2.39691740423512,25825.3106463315,26.9674522329282,44.01,60.126223898593
ESP,2005,2.75836581828682,100.0,2.44941913037175,26294.447384391,27.1317779343664,47.88,59.8643281809934
ESP,2006,2.40075384884813,100.0,2.80982337619077,26899.0921497113,26.8985528012609,50.37,60.0821313145787
ESP,2007,2.4946614560374,100.0,4.7599135539395,27338.79541774,26.2669355504802,55.11,61.3507049847755
ESP,2008,2.35367195478016,100.0,4.36076294618522,27112.526293889,26.1869489550822,59.6,63.6271700202799
ESP,2009,2.24960158062983,100.0,0.505306851587762,25860.8142592652,24.7821508122163,62.4,66.6845916550946
ESP,2010,2.41740898393438,100.0,2.51885825626411,25766.2515825743,22.985948966945,65.8,66.4836210538043
ESP,2011,2.3625185975353,100.0,1.73938048405349,25510.5579678829,21.8871702738867,67.09,67.9189474964676
ESP,2012,2.39776671776239,100.0,1.44631700014204,24763.568274484,20.7992748782776,69.81,68.7981435648343
ESP,2013,2.60946207875576,100.0,3.4608559063245,24498.5559507945,20.0279432010078,71.635,68.7816140367298
ESP,2014,2.52697678134345,100.0,2.31642230011085,24947.8512505913,19.8695989889783,76.1867,68.7044311125955
ESP,2015,2.72327046339292,100.0,1.97131692755332,25982.4416197775,19.9230622051822,78.6896,68.2307802691903
ESP,2016,2.81522075003094,100.0,3.61722479660389,26719.2442268615,19.7937250159622,80.5613,68.1684323760182
ESP,2017,2.80344676690393,100.0,2.54039212306223,27426.281015093,19.9047199031815,84.6022,67.9841610086631
ESP,2018,2.70128254621885,100.0,4.46748509754483,27956.7225466484,19.7385743840512,86.1072,68.1207909749925
ESP,2019,2.51980122994951,100.0,2.16052375036307,28301.4393949563,19.9779055762497,90.7187,68.2703336497276
ESP,2020,2.78468031745976,100.0,2.92165980781023,25077.019882928,20.1193927811735,93.2056,68.3951846151394
ESP,2021,2.76824927112995,100.0,4.42272902452136,26705.3629138959,20.3165748530524,93.8975,67.4549201359154
ESP,2022,2.36964000049424,100.0,4.65609043363165,28203.1093419474,21.2234793725829,94.4855,67.6016434775846
ESP,2023,2.6062235563618,100.0,2.89981565316893,28558.6319817501,19.9575232630573,95.4456,68.6891967410021
EST,2004,3.61869925607531,100.0,8.94665953048459,13348.5284463324,25.4261030005361,53.2,59.5766460840652
EST,2005,3.28668552534137,100.0,21.6702241581922,14703.6179707772,26.2552926540896,61.45,59.0829427359463
EST,2006,3.14382046697103,100.0,10.3265683442585,16234.5152041417,26.9431146026321,63.51,57.8749883116134
EST,2007,3.92534204177827,100.0,13.5105132723156,17543.4661785723,26.8422158711628,66.19,57.0659796515862
EST,2008,3.40126152586792,100.0,8.12253971916627,16688.997772178,26.1319416506077,70.58,59.5534896908476
EST,2009,2.47104873277575,100.0,9.50544171137007,14274.8511086787,23.2761523015463,72.5,60.8503056279613
EST,2010,3.17092945309266,100.0,13.2770330129027,14657.939813612,24.0345491849484,74.1,59.9238449450358
EST,2011,3.66566862923271,100.0,4.80240449251588,15820.922342204,25.3466745057015,76.5,58.4513474222125
EST,2012,3.2843229052027,100.0,7.6916567949516,16460.6843479001,24.6316781428684,78.3899,59.1902030673717
EST,2013,3.04742973666601,100.0,4.31393930629533,16809.5326683781,24.6780044555117,80.0043,59.7117104104209
EST,2014,3.11496161660999,100.0,6.58511618123403,17413.6867560212,24.1060210413845,84.2415,59.8999341045038
EST,2015,2.80642152865051,100.0,-3.06910519292015,17722.1557669523,23.1154851402023,88.4097,60.7172758310752
EST,2016,2.0715978609001,100.0,3.7692325610639,18264.9873304279,23.2340417592371,87.2402,60.8286220187256
EST,2017,2.33885596628311,100.0,6.31892721219604,19270.8141210511,23.180862044638,88.1025,61.1536734130969
EST,2018,2.04938469969066,100.0,4.08015832167199,19914.3454922878,23.288660554967,89.357,61.6254146608775
EST,2019,2.265648962634,100.0,9.76819364646981,20579.8756732376,22.313384878363,90.2289,62.3217011004787
EST,2020,1.93181527353408,100.0,12.0147752855703,19946.945696898,21.7717078135052,89.0583,63.9507885502749
EST,2021,1.94353771254558,100.0,20.2291128645653,21570.6658455268,22.8309113256209,90.9797,62.7166747108643
EST,2022,2.44640859997873,100.0,4.52988372813183,21023.2994937246,23.0907684533786,91.5202,62.7008753798491
EST,2023,1.71558125919165,100.0,12.540812828973,20126.3730486957,21.3455594501819,93.1834,65.135665233461
ETH,2004,38.6797549469264,15.2,5.38041579859625,267.923513391712,12.6855403366012,0.155335,40.0736578229212
ETH,2005,41.1744985607337,14.0,2.13780093729558,290.833381425059,11.7888335264129,0.21966,39.1449503016171
ETH,2006,42.5241701226393,18.6,3.5682352741624,313.013896721503,11.5923160493911,0.310593,38.572635142107
ETH,2007,42.2650121920913,20.3,1.12647092519686,338.799064654308,11.5894966658928,0.37,39.1141105816058
ETH,2008,45.1845583729593,22.0,0.400997134132688,364.642208155735,10.2068542889297,0.45,37.9001296082826
ETH,2009,45.8826942649105,23.7,0.682729366934427,385.632419711374,9.68348044252178,0.54,38.7708154845259
ETH,2010,41.4468200699758,25.5,0.963030625359937,421.898622378633,9.43512813822331,0.75,41.7550740909194
ETH,2011,41.2499638574537,23.0,1.96735663905254,455.909628648555,9.6646421928884,1.1,41.4300565862634
ETH,2012,44.3309427521463,29.0,0.643172898229037,481.639999909808,9.47613796506918,2.9,38.5815204962798
ETH,2013,41.2395055340925,30.8,2.82040845857162,518.324662208106,10.9445569914695,4.6,39.6700979759192
ETH,2014,38.5204496889284,27.2,3.33569111068815,556.362532243867,13.4713245062584,7.7,39.8920084959331
ETH,2015,36.0569753905786,29.0,4.22926466080082,597.912113218663,16.2977936386153,13.8552,39.5457091545031
ETH,2016,34.6969564523634,42.9,6.0502150951561,636.835680951429,21.9325618536317,15.3669,36.7245794030803
ETH,2017,33.7792813400479,44.3,5.26039764214773,678.98541915757,23.5819066692345,15.6,36.6336554444575
ETH,2018,31.2188066487174,44.8,4.03228222144798,705.96881207336,27.3057073050799,15.9,36.4097339191287
ETH,2019,33.6333246930874,48.0,2.77536541541531,744.702789753973,24.8223642571985,16.0,37.1502538865175
ETH,2020,35.5582700374118,51.1,2.42792592797614,768.705424485209,23.102295222549,16.0696,36.8280723450653
ETH,2021,37.5791137568863,54.2,3.90520609771909,790.65701959778,21.8500262615029,16.6981,36.5357433729545
ETH,2022,37.6422268385035,55.4,2.9803331590978,811.177729326201,22.7175269590867,13.354352999999998,36.5535172712856
ETH,2023,35.7864807848152,55.4,2.40146315358044,842.44660489404,24.483682223713,14.537109529000011,36.9795925805402
FIN,2004,2.37997744754033,100.0,3.43216639798219,41521.962874476,29.3761536087085,72.39,55.8179676328107
FIN,2005,2.27855173502727,100.0,5.30500837470056,42529.3506920884,29.2555840307046,74.48,55.8548820035709
FIN,2006,2.00160822857672,100.0,2.1374386449528,44069.3958834717,30.2474242310296,79.66,54.9435673749429
FIN,2007,2.38053234540974,100.0,8.57406338234925,46213.6898975737,30.6721408753388,80.78,54.6891622429287
FIN,2008,2.20537134561628,100.0,6.7927004343529,46359.8732844055,29.5650517623923,83.67,56.2220403288495
FIN,2009,2.25383112774094,100.0,-3.48204515637954,42412.5133513534,25.6620904063609,82.49,59.6038187470768
FIN,2010,2.36676641136983,100.0,4.89959763196754,43556.5385834368,26.1853763280839,86.89,58.9677220471227
FIN,2011,2.25898661809719,100.0,-2.18405747554129,44391.4535667984,25.0390832511194,88.71,59.3372290101439
FIN,2012,2.18836399205502,100.0,1.91512248449208,43507.9345371578,23.3588517701544,89.88,60.7916038686882
FIN,2013,2.21182621856833,100.0,-1.83489440736896,42883.6384986417,23.2981321591964,91.5144,60.5650206145545
FIN,2014,2.21758033567317,100.0,6.41537482088507,42502.4880199858,23.0618639333511,86.5304,60.8821743460203
FIN,2015,2.06049706934612,100.0,7.5380054292281,42560.3456767103,23.3039316434498,86.4221,60.9404734718733
FIN,2016,2.08977502932082,100.0,2.18951964860612,43529.6761616969,23.4765920163918,87.7036,60.4690404557823
FIN,2017,2.06803556647353,100.0,6.66136555422276,44862.220404205,24.4706416384075,87.4689,59.8466440593487
FIN,2018,2.11422780880102,100.0,-3.84456657280518,45337.2409550575,24.1107349992454,88.89,59.9098768892434
FIN,2019,2.18977184111891,100.0,6.09707710249334,45898.5708448954,24.1466052876512,89.6074,60.0093074736498
FIN,2020,2.24039393029227,100.0,-0.939114055968044,44690.9801103074,24.227220617039,92.1703,60.046026219716
FIN,2021,2.15907446415076,100.0,8.01406291677223,45792.0454180872,24.2326060040842,92.8081,60.1590262256597
FIN,2022,2.24134367895993,100.0,4.66691154081507,46016.1492103929,25.1808292783738,92.9888,59.4281097939016
FIN,2023,2.33793174221545,100.0,-0.0389119475535467,45357.0296547377,23.4698440157157,93.5139,61.7735882249458
FJI,2004,12.349896656794,80.6,9.25370794256615,4264.59723774177,19.7616287741578,7.41294,52.8960175576911
FJI,2005,12.0743313492063,81.6,5.80296958864135,4255.45097421847,16.4509285714286,8.45364,57.3342242063492
FJI,2006,12.3726571154966,82.6,18.9830079707872,4295.40679748345,16.1619035995268,9.60004,56.805788910378
FJI,2007,11.8829102406206,88.9,13.7414773077002,4223.44800626708,15.4808293965184,10.8978,58.0868403154354
FJI,2008,10.6974950619792,86.2,19.2785877551773,4240.77265686858,16.0860936934707,13.0,57.4671943482391
FJI,2009,10.0884444017423,85.6,10.7423905992561,4164.29314800857,16.677811857564,17.0,58.4838308163941
FJI,2010,9.38189737562413,92.4,5.67141021084985,4272.359150902,16.972580397166,20.0,57.4879987562657
FJI,2011,9.21771557173261,92.5,5.74582849158733,4375.5808542034,17.4133402875203,28.0,58.1562651146195
FJI,2012,9.67577870713452,92.6,6.9816643965711,4427.97844455038,16.7229680523622,33.7424,57.995596402467
FJI,2013,10.1131069949223,91.8,5.81824859099488,4630.35126544718,16.3372143531674,35.2,56.8721322624871
FJI,2014,8.0985227018506,93.0,7.77972455296746,4883.24300436251,15.0127657452154,37.4,55.5436806354039
FJI,2015,7.8716240846939,93.2,4.38599233241205,5097.53106864695,15.1712702717256,42.5,55.437236334029
FJI,2016,10.6643336396929,93.4,7.94325933214602,5218.85823412748,16.2026860305427,49.42,54.535348585053
FJI,2017,10.5318273601847,96.0,7.24021289135771,5500.67840152349,15.6940487656539,53.6474,54.4863657605154
FJI,2018,10.9065639753696,95.1,8.40038118168196,5720.21447177109,15.5373182374238,58.2364,53.9248445799443
FJI,2019,12.4005161469113,96.1,6.02971795135456,5701.10435269432,17.0371781659464,63.2179,55.442492054282
FJI,2020,15.6918345311972,97.1,5.66217121930221,4721.1228189763,18.7117601509417,68.6256,54.1448997175295
FJI,2021,17.2536724147942,92.1,9.85590435372296,4507.33353596072,18.1141496835627,74.4958,53.5005515879928
FJI,2022,14.1928948833304,92.0,2.08084502833913,5291.51693123572,17.7938183842384,78.2433,55.0130950968672
FJI,2023,12.8245910153207,99.3,1.65373894455648,5761.5694863591,17.2796027005972,79.3485,56.2280901064659
FRA,2004,1.72018557547967,100.0,1.68777447237363,34557.1471111581,19.6686920294036,39.15,68.3406837903041
FRA,2005,1.58270403235962,100.0,3.8837306583925,34946.0372494703,19.3552308487449,42.87,68.7116075234513
FRA,2006,1.42706409375236,100.0,3.40646118259263,35645.4162427116,19.0188918781413,46.87,68.9051445140813
FRA,2007,1.516727357675,100.0,3.15449449926763,36322.1685141004,18.8988946301681,66.09,69.1752306377863
FRA,2008,1.42030674677991,100.0,2.32326700027606,36257.3658930938,18.6335203970131,70.68,69.7683271007528
FRA,2009,1.23241577481447,100.0,0.682311492843145,35052.8510772683,18.0198241569733,71.58,70.8157987420656
FRA,2010,1.50088040274637,100.0,1.46961673029144,35578.1968010183,17.5945885002022,77.28,70.7106511172851
FRA,2011,1.55137276231397,100.0,1.54005293306163,36269.9561530888,17.6800048726048,77.82,70.2766502820806
FRA,2012,1.52594468949115,100.0,1.22790071519382,36161.2918253465,17.4684347699959,81.44,70.3954825743036
FRA,2013,1.36140137870511,100.0,1.18823404938295,36256.086680981,17.5699939241217,81.9198,70.4096711493974
FRA,2014,1.46154600121993,100.0,0.176974174772525,36444.3949089146,17.3416195349368,83.7511,70.4282438710721
FRA,2015,1.50360116027898,100.0,1.76596182973896,36702.4323733379,17.236441547058,78.006,70.3090113135195
FRA,2016,1.33798472564444,100.0,1.44200321416196,36920.5342846914,16.9433572396904,79.2698,70.602995081322
FRA,2017,1.43496006533197,100.0,1.68928072199317,37580.5979329356,16.7483032647876,80.5025,70.3851824021717
FRA,2018,1.53110170543578,100.0,2.78594184568695,38062.4435961412,16.725283255726,82.0432,70.1367025071467
FRA,2019,1.40828485472535,100.0,1.96486943301562,38705.2072940618,16.907003960354,83.3397,70.1101608629661
FRA,2020,1.4604342657704,100.0,0.731471704018579,35709.2045925926,16.272651205236,84.7064,70.9770173200242
FRA,2021,1.46334541457898,100.0,3.30405312221271,38030.8571685178,16.0877289574672,86.0955,70.6735726050728
FRA,2022,1.72017137018833,100.0,4.0180319137717,38868.3303330557,15.769153788105,85.3333,71.7575436778909
FRA,2023,1.48475796304424,100.0,0.590645170561014,39319.4152227295,18.1109847493837,86.8364,70.2119038407892
FSM,2004,22.3796817106272,53.5,5.125630563662387,2747.87981611358,6.04940283740864,11.0179,65.1987977846911
FSM,2005,22.8108216648608,55.2,6.884276573532116,2824.41492288117,5.16568492454759,11.8814,64.7410155298142
FSM,2006,22.7733125912516,57.0,20.12954557177323,2836.18187521481,3.95459186837864,12.7503,66.4424760860791
FSM,2007,25.441184144199,58.7,23.786199035294832,2808.83168399832,3.0467472277909,13.6211,65.1456584467067
FSM,2008,26.6947563268782,60.5,36.380751014724694,2759.97734131572,3.65725106032344,14.49,64.1765524432738
FSM,2009,25.5181068104922,62.2,2.761515664338345,2815.59835156937,6.81964467996625,15.35,61.241642766988
FSM,2010,25.3181753102741,64.5,2.8893993599684666,2884.91733583068,7.21926182402666,20.0,60.4599492775652
FSM,2011,26.9100815241992,66.3,5.295566190572405,2989.68205288365,8.13791504448747,22.8,58.2690332156308
FSM,2012,28.6749281923694,67.8,10.880765168252767,2933.79998441501,8.32839320983445,25.9744,56.5491492125965
FSM,2013,26.9498043356884,69.4,2.52727459480206,2819.90328917215,7.29917863503109,27.8,59.207733215714
FSM,2014,25.3833096654601,71.2,6.43620509110735,2740.01667828088,5.97589617420489,29.65,63.4913617473333
FSM,2015,26.6800140865688,73.0,3.910610024367314,2853.07643587028,6.05754807047787,31.5011,61.318216300117
FSM,2016,27.1669230769231,74.8,3.9814925829346945,2870.49424845266,6.04695384615385,33.3522,60.9888923076923
FSM,2017,27.6299442896936,76.5,3.8908403816769885,2922.07246225843,5.42941504178273,35.3041,60.7095264623955
FSM,2018,22.512193877551,78.3,14.705931972620725,2910.6935304708,4.86645408163265,36.6,66.7645153061224
FSM,2019,23.2544923857868,80.1,18.970354535337627,3019.25086619614,4.81791878172589,38.0,66.1376395939086
FSM,2020,22.0481374900209,81.9,12.128939673342211,2951.77114318964,4.87352330782266,39.3833,66.9721350904673
FSM,2021,22.1845195337408,83.6,16.98570409326397,3023.96457451783,5.00232506532782,35.92347299999999,66.3782785527854
FSM,2022,23.2270939609368,85.3,7.076310119775148,2923.25915160041,5.01864496057164,38.2894256,69.080786975766
FSM,2023,23.4116566176501,86.9,3.842344057119087,2923.05174793291,5.05851594697164,36.26994239999999,69.6296730871947
GAB,2004,5.46729104251047,79.2,4.04069424179394,7148.98713447497,51.5005373966573,2.97907,36.2849149195174
GAB,2005,4.98463861102881,81.6,3.40362339596918,7130.22505771754,59.9223608108533,4.89326,29.5650974359157
GAB,2006,4.91120031463828,80.5,2.59310046782659,6724.08148977274,59.4663196551434,5.4892,30.9213104046742
GAB,2007,4.95783080287957,81.3,5.25722235465119,6908.67399162999,57.2222057277107,5.767,31.3484397338356
GAB,2008,4.22984203194841,82.0,4.45376516954727,6468.38523357609,61.7420000109434,7.5,28.9831186458055
GAB,2009,5.04416979273101,82.7,5.24757097949021,6264.83611480154,50.4467532257807,9.5,36.8182126957151
GAB,2010,3.91445441728357,89.3,3.64540417621404,6481.49612073562,55.1924628115731,13.0,30.8276344945018
GAB,2011,3.43228977977158,88.7,6.16978545780463,6699.23394606512,60.8812104614947,18.0,25.6325683424911
GAB,2012,3.35369777676334,89.3,3.94472371225415,6803.22668079211,58.8246016166913,24.0,27.4556887815273
GAB,2013,3.32908065074657,86.4,1.84153865698512,6938.25753862236,56.6086168756874,30.538,29.6057833629131
GAB,2014,3.62120476996243,87.1,6.93864724297156,6998.60545439576,52.7222416503812,38.0712,32.6789965337499
GAB,2015,4.31162904410146,87.3,0.289976985604188,7047.12654634355,48.1836272968661,45.7845,39.0291929804191
GAB,2016,4.97313690987068,88.1,8.86815381799839,6991.3251446736,45.0378509048684,48.0523,41.7428124794395
GAB,2017,5.2657648440765,86.3,8.80157025688894,6840.05959347802,45.4673089938161,51.6049,42.6496912552085
GAB,2018,5.43595280305822,89.6,8.17598940777917,6724.5961429108,47.1270856238547,55.4202,41.1181969705571
GAB,2019,5.5544308701413,90.3,9.20409837955739,6817.56879468764,47.6788640928906,59.5176,40.4703782489961
GAB,2020,6.61619761351046,91.1,11.1881442291265,6534.27966528997,41.6943815013115,63.9179,44.8162559688232
GAB,2021,6.76982280967365,91.8,7.86436710820957,6479.04900690761,50.0677458030335,68.6436,38.5759625636546
GAB,2022,6.50616941581675,93.5,5.40389729406011,6527.48207900404,56.1297414412736,70.7069,33.4380745108008
GAB,2023,6.66942563555326,94.1,5.93517225575899,6541.2536861807,53.8697961936404,71.9256,37.8093779849522
GBR,2004,0.741442331384033,100.0,3.58303251413023,42434.8209023638,20.2198255952825,65.61,69.0003262647657
GBR,2005,0.547158772249259,100.0,9.90268786448172,43320.5628684438,20.2645432136421,70.0,69.2939029352595
GBR,2006,0.575070361550119,100.0,7.4878491502754,43944.9985799069,20.1946444035506,68.82,69.3450963411994
GBR,2007,0.553318266269432,100.0,6.74831602886359,44882.141312304,19.7229026460162,75.09,69.7684969475985
GBR,2008,0.669821878060213,100.0,8.60551599075423,44508.2874631479,20.0744967754056,78.39,69.7952274879121
GBR,2009,0.680900728162344,100.0,0.598804602454409,42146.5095879962,18.7333630455206,83.56,71.6961918167506
